id	stable_key	fingerprint_sha256	name_kanji	name_reading
10140	4ca6039a2af3a2e5d9d141cad99caf8878a0d8940ee972a202766172003a926b	9bbb3285e4b3137700bab707bcea5a49190c08bbd7696f690c4627c8e2eac328	呂乂	リョガイ
10141	c81230e3e5e26190c788ba320d2ead15546f6b5eaf0cef987e7167b12293430d	84c49cff3e5333733e19a2759d5d91b79128e0345847c96851e4de241ed5d11b	呂公	リョコウ
10142	d07d36939f44566095884ae1a372d9e7ee2a3590671eb64f7d44fbf49bd43572	56bb91d609fe0a1ac338364e187c792f37e7c1df2fac58987210eb1cf180e264	呂凱	リョガイ
10143	3a7a89a5356c42337f50b48a84331a54f383d2155cc7c8597f3d6f367989a066	b368eff1c5f0930770e75c190414931cb7fb0c04bea1378ac094e7e39601f50a	呂壱	リョイツ
10144	d810dd5bd827448d9d6f9bbd53fb16911dee217c12de37d6af99a263266cb757	e1b7881e0e0a25636da99e8c486606ad9eb5f7e5346b148948176e1d4278ac28	呂威璜	リョイコウ
10145	1ca893a7941e33a1ff82b71b289123086242b10acf3009a95e588d08054bb29a	9f28326a8eb8db7bf067f6453de4c78feb9dfe22a6215de7a6cb7e3ba59401ab	呂岱	リョタイ
10146	e423243ead7a6f89ce72d54f41c03ac1d8e67d7d54f06fe2b98753fc39ebd3d3	515247e6e5c8a936ef75400b8e6a63cde3fe28316a215ddcd08f02106f32eaf5	呂布	リョフ
10147	df7dd808f1c66bca86a6e1c2d74a4587456328d5c122e2185ce4e718ecd95b08	742317666d18176e164e4939d4208681691485469e67c5f660e13abb266072a0	呂建	リョケン
10148	c214c7d1ad06a2661b5993b7ca2682a8369400db59d8bbd3508a67f45e0420e1	603f8b4edabb5385f5002265d35dbfd4610b046834ede6e966db3c4a3ace67f6	呂拠	リョキョ
10149	49da3063edb93afa8e4306b7cb83db80ac95b9e227081a01addf14c59543c042	63fca05c8d11ea19fd236fc150893d595f18fd4798c2416265ab9db5fc8372f3	呂曠	リョコウ
10150	eee2418ae7e3ce0223837e8f0c383cc269c7becbfa43b4873044d700968d97d5	33969cba906ee71394bc7a7b6db16e5a7ca1b3a46f6f28962d9ed204a2b56fa0	呂玲綺	リョレイキ
10151	ac9c64cea9c0f7a19b7ec8d8636cbba9685ba3c0728e198b4fc788530527d0a1	6d95a490de45db28940b26bcfb83394f148ac0a57725a9b9e4332048c2f44ddf	呂範	リョハン
10152	b11eaf4227f65800e8d9a6ce1cc6a1a6e90990047cc759afd96cd3ff5a968bd7	3d0894d7d6ccbaca58371f3bcf91246aa15f3f6eaed895044328cad168fd7320	呂翔	リョショウ
10153	a3e1eaf82f0cd7c6bc39027226b8a9316cc72b079de44b69af3d00db5d574a4d	4f40f60a0c3081390b0c8e1398651ad1a9fa400ed8a3f817b3a633d5cd98b2c1	呂蒙	リョモウ
10154	3578128c2eed9b9569fb54c7f937e5ae4575676d21310494f387560e69bddf58	35e152afaf61a28a0f73cb94513b5092f641128cbc453588ab46a949648571f3	呂虔	リョケン
10155	b7c29e070f9a33c0719c103c5ad7384011d31371a7ab5e4c4fc24e3406919cc5	dcca44d831a7396a1b3781edb429b3cb96276375bae73364ade56e2d4b38359f	呉匡	ゴキョウ
10156	8df0ac6a7d2b27cf1ddc3453acae2a9dbe0de34e45ce5b8093c0b1f3a2ef774b	6c1f8268d441bb82f678e68f36035791f17712f3c2fb9f305c0598f72f05da09	呉国太	ゴコクタイ
10157	318ff724733d51f22773b60daa8b6f168f962599a3944c78a22fa6a77052d1ca	8b7b63f3ff9b363c64d799fabe55b6846e13a0f6856fee7ebad1ed8fdcaa3f1f	呉巨	ゴキョ
10158	cb1f4105b8f2a04ac4fefa0dcc639159ff0960c431495d5ce8ae18d4cce5edc9	b63ed35ecf49eb56ffb2057c4a5cbf0ee44442f2d8d7c0f7ac17b7dd1082e057	呉懿	ゴイ
10159	e43456a6def5d1de86abea22b94e7e0ccfc582e0f5de40f00d10bf09bfa8d86a	5dfa895805328729c7e36116bc79d2ee7ef2e208cbe368283b8d9ce922617930	呉敦	ゴトン
10160	e11dadec7e2f3e56978dcd00cd353e61d6681081ec65e33a12fc4cba14689ae8	f32d88f625f3aa9385e4ca0888ff7a1eb234537a243eda1f46e4ef8814e3830f	呉景	ゴケイ
10161	839fea4d2874d152a0fc174feb984f4e2fcbafea735ccfdde28b279aabe3ffff	2fa52562e8e35ad9e6f2c90ebc4cc426a21ad6300e23a358b6264270028b8d33	呉班	ゴハン
10162	b37d204588477a6aa8473f60552f9763ba5f34ee994281f7a3ae8aacf4f4ce5e	12fb8f0397d04c1d12f28ed41f971bdb671fce08d8465e1b30fbaafe1fba72dc	呉範	ゴハン
10163	0bb4a4d52506f11ecba5f17c5fd7534f30afe991ea01e0d3a12b45a8bbd12311	011f9aa68e5d09e32dcafb3b782a063723a88eabfdd35b266adc13a59d3e6e12	呉綱	ゴコウ
10164	aa2cdf22bedec46868cc6b778b9045073dbe808a476f0d571dd9fa998ee3f119	02a0bab6108751038027c780600fd3d602c72c8bcc879efca1fd89e088fa707d	呉蘭	ゴラン
10165	aba28349b0696c5ed490d6171ff82ca2ea156ac870403f931c11946162f6c2e3	a0200175c7d5f648d3cba3d6e0dd1138268befc18cb37471f5eeec60fbe10f82	呉質	ゴシツ
10166	8c6c00ca3f7b0da9f6971bb62ba237067a31c0dff2539bfbb88fc95eefd1dd66	93fdce85d3931188606cae196431b5dd706e495b14bc90c1c6302ba007e8c56d	周倉	シュウソウ
10167	8ad40c8c6c27856d64e7f20c15e7262da7583e419cd31706e20ef5a199329aa3	dd389429a1e91d319457a7f4ddbcaca8cce35d25897aee42c9e98dadc5b3dd1e	周喁	シュウグ
10168	2c50a3ce45dad9dccdfc7e4d2bf5c27a882da6f4ab1893e5f6380bcbee852e13	87de5b319b4928718e58b1e6265737abfd058fba4095cc9258be36725eb000c3	周善	シュウゼン
10169	aabc0d8e6cb741a0857a1bc76fdc799cafa6eb2b90ed7fb043c5d7d87b3a05f8	d057736f24296f10c20d51b801fb6e62bc4f309df3c401affee5f97c36c04971	周旨	シュウシ
10170	d42f645bb2ef809f5866f4884ab035c3b246b310c55f841c8f84ac9b03196be7	a5ed98f0ef8e274a05e808c36670028327f826734a0cd9902ecfe5e87650adba	周昂	シュウコウ
10171	11ac4f0240cc305a2d285499409129ef40c13733c049988883c647b75adfa642	206c8a002aba03ad11b78a8ebcf6d8c7a931c1eec954a8c65107f57cb5289385	周昕	シュウキン
10172	dada67272ed0a9f001328057980a8d3493329db1f59feb28433952469afa1a1e	db5f03d5552a92683bf71a331de301e60429a004f153fc2eef111909dd44547f	周朝	シュウチョウ
10173	ace4415fbc457584d152ac22a4ea947fd404fac8814304d98b1d38a489ab6a3f	65ce67bca43446f21893aa761cfce87fc0fe2691670223950fa174ae7a0fc9ac	周泰	シュウタイ
10174	9a1d4029ab0a4f94b0b4cd33f59bd1577c3e8323c02eccc18860d41e676bc943	dff0bb087f91e538aa6a7de261d26e1fb30e135948d10a198b104fbf348dce65	周瑜	シュウユ
10175	94821e60d6f191f23226d0991f961772de5a180e76e686867b4199b9a6360416	37e70c85fa830132c8a6c95d329a4df697f310e7921465c7c5e6fb2c456e8127	周羣	シュウグン
10176	55c62ae7ccadc70d3e9cbf410ac37fd0bebe37d4e743301889ab4b9cc217e3b0	503bf92504d3a7fa9a123f308428c95f7d7ea5d7c85e94c22da2e9fe926f3508	周胤	シュウイン
10177	d569fba284d10cde3e4ce9d2e4ed0dee2d882f7ae354f4f3525bb10344cda34a	91f9eeb540e97693739753f85ce4338c130ff0fb4a9e047686f7b7c89cd48748	周邵	シュウショウ
10178	07d40b2735d97f717a9d6527b08f5150022af0d8cb01f1d2c8c35003ad8c87ab	dedd866f17ac26af3be25be87d7cd4a2b0f862deba582889e84dfa1e4e5e9580	周魴	シュウホウ
10179	b350800df6604936301628bef4562ecf06adf77afa76bd5b4d07806c5ff939c7	839a201204350cedc0c1dee3600240aa7a6d6a648125ed45882ae77322e724eb	呼廚泉	コチュウセン
10180	f1c686c40d54d7bc3ce67df26680d126151d540130c03a568cc26bae48c22552	910a1f04e4a863991e8848b481f290b769d659803e4136e6042fa82515bee77f	唐咨	トウシ
10181	955b466a85d8c257da87eb6bdb3b36b523f2b7d1500c3901335b6e768de3337e	ae2b630e0a5a82c8141c826d1277434263d4e699e20fef25d91fcffb8d358354	唐彬	トウヒン
10182	9300248f20ed03e8be4de4528fce53761075e2e052ce3a32962e91a6e9061bae	3191a257346c21727052df24b1b1c8b0f06c4f54a3c24ff81288a3337f46ac05	国淵	コクエン
10183	91b5434f5033ffd460e7e069e97d2e779b08be5ca4e2684cc41a26d43e1a4068	f7c541cd8cf15b10f0c0a84558b397e5fe437ac73535eb4efaf7c370293976d9	土安	ドアン
10184	04a278c97aa73f35fcacceeaafa6b83ab002e657be134608c1daefe984459185	8c53bd5124cd36c92b66ff4b21b563f6940efd6162d23fde8879c545ca75e4f0	士匡	シキョウ
10185	e32c7ad74768be7db1873301ab2d5227dc2d076c17dce69ea63afe9f31740b51	f75e850e3661e5f558eef7d95d713bf814dd7d7cb4cdc76a638b7b4828930b02	士壱	シイツ
10186	3e4b395d6a94c797e0a61bc4ed9940d6f47af9debfef40b8707545b6778315ce	1d5bfd52dfa85b1a03dc1039623e2ac3e80593239baa97bf93a0cf1173b1c1a0	士孫瑞	シソンズイ
10187	80c232079f82da4b7cc46416c7b59a3f131d4e3e53099a9b611d8800bcf567d1	258ec336bdfbfe27ebbb03a5eddddadcc21a6cdb2df07f21113abd630b2dfdf6	士廞	シキン
10188	18471346741e2b486d14ce1a21c9e1d26a73c11e7b26a1d920407df43511887f	0fc4300fff22e97974a3da4e830e34f87f7cc9cba56699ce88bcccf3ca66c8e4	士徽	シキ
10189	144b6f32b98da96c8ef49c8b87ce701c97af4f8430d240fd9250d33261989427	b77014546235772e24ff6665f50b87985d074eaf2b1443225d75354f6174a3be	士武	シブ
10190	4a99f4f1bcbd2c42149740663daecba182cd56715410661f4aae136066e387aa	8ea08bcf63fc859434bee2ccaa009a53d95de86f36aa892b229c7b474720c3eb	士燮	シショウ
10191	bdb73018a3240beb7cbc1d4627144c01ab46b7daf571d7b237fa8f692f912c2b	cef86e59984250b5a7cfbc388029de5606e49cedf7e8634a667d97d01f1ee30e	士祗	シシ
10192	f0bf7b616801f418271f5e7180a1c489e74d9198e65d57d84e7875733c4f9f04	210fe7d44f7945964ec99216804db490faa6f69ac6a0a26c7996948c7231b4af	夏侯令女	カコウレイジョ
10193	3f8f65e8620d911e52bbfd57aff2e56a58189b88f5ec7aec2eb381158b982346	32eb7e73ea42f57c0c47b7ce18bf71fd6b617fe7f01b5a2db4b48fe8ed73e22e	夏侯儒	カコウジュ
10194	c78a19f4b958412e8ad4850772a90c5abe1755af7fb7381e1611fccb53026fe0	9613a770e2b7940e622cc9424a8428dcc40f145cdc885794d99ffe6cdf0d9aaf	夏侯和	カコウカ
10195	fed9e055722283c4cf561d8f7f6ae0edf1bf7f25a27c4aa650b37f28e0d89a7f	05fb7bc4c434e580f36e7ecf80a8a546c4baeda2e11cc23491dedff638ac6203	夏侯威	カコウイ
10196	2a979dc2d712d4a1becd0b432d998c0ebb4362bde50b3c2405051557a6a114ef	1f5c23355e7cfdffffec0ab517ed2619d3c63fde5d66d6147e143df53b07f613	夏侯尚	カコウショウ
10197	b0a780c5900db6b55f1f1656c1ec3115abce8e3d991da39eab342fbc6ce781da	007560d1d236b8d86c66bb85f26c153fa96b4c3d7d9f505e203408d4aaf34cd1	夏侯徳	カコウトク
10198	f8b306bf8f99ac1584285726d77af6138f93ca34768b8025d306720a5f47b956	b04e5a63986965bb3be2353135d6a2c6839b944e647ac4f498effd9aeb175ae8	夏侯恩	カコウオン
10199	54378f8ccbe348354ef5dd4422d2419e3b5dd2d7173791466f993312977c01b7	9ab88b50b6b2c720ef4ca3ed682f082b433a2c86bac2031f23d5c817f21ada75	夏侯恵	カコウケイ
10200	9be2e2453fc6e4e7e8dcd89a270762a67d4cbf582b063f449492c265dd6ce0fc	f48c929140e484c65801ef1df89b54833643da3587a824cebdfbf98382e85514	夏侯惇	カコウトン
10201	4a93b7ce95742807bd9117e5ba5b72d6bb33d4c54b043397ae34bdfe4a81e7d3	676365b92ec5a9556b2631c5c1b2e28ef988a72d249d50f1680fdc7a18549349	夏侯栄	カコウエイ
10202	03096237d6d14936c3d10994da220e132e851795bf09826874b46a320359c779	cbe14911abc50dc53d831eeab89447448699ce3b921f8b9d966b70b46c046f89	夏侯楙	カコウボウ
10203	b5722ea7dd16beaac967d34a9daea1fd197145f9e5c5156684eb568580bb27bd	f577120d8be046f6dd2999059df7cca95b2183efaa592859b9e29ec35bddce58	夏侯氏	カコウシ
10204	38aa2c0becc1dada41ad8269ab6f92872339ba8a3d4de21cbdd83f6009801471	7def0a2ed9deba1ec4c1a5af8f4aba7bf9bc21a2e083480d674dc32cc0bef4a4	夏侯淵	カコウエン
10205	f6e6c9290aa1e23c18b5e3d7134e4bd0ce206fdcc043cb30c113a5bdfd463519	00771eae525e605d6f001cd1a1ed7211701a7dc5e9913ce876f89ab930e5b97d	夏侯献	カコウケン
10206	2e470545c33b6a4c8de502b21b200421a1a365df1b77028fef39522f26a00a40	86e4f9bb410bca8a3a81f2c95398cc3ce0b405c28eb40ab1125b865b5e59b4f7	夏侯玄	カコウゲン
10207	7f6c73f5f7ece3f5ee0c09325d480f7e4632be0e6c381086f2501704b66c809f	7a4235e9977ded9547f768cfae6ae5b8cd4f4e5d42fef6b449991a2ea6e905af	夏侯蘭	カコウラン
10208	93a1eb063cf35b2b6fb5e34b1fd720c0c9e0d631506fd94baad50bfe05515a19	8324155c718f81149439bcbdb7200e20da4ce8097889e34ee7da6269a87140b4	夏侯覇	カコウハ
10209	7bb07f9818beb28b444738558e0655a00e13fd932babba0d77fd30f5651d1270	8c45f8d36fadb8bd152cd1dc8b6f16d3829d57d82303cf97920b9b3447638c2b	大喬	ダイキョウ
10210	ab995027e1c139824e9b7761009861be8a5e5fcc7a3e155bdf89bf40d14fa65c	3aaf15da90bed2800968ce602fd1a3378094f8685c657406ae940631f594335f	太史享	タイシキョウ
10211	173b0eee97fe39c3cbbc7e3addf5fd55b30f7a6f496ca6ddf419c4901b9fe372	53994d180cd7ac569d294912090f4d59930bb52c9358666604979551a2091645	太史慈	タイシジ
10212	94c84c1f40adadafedf5a20262e0e88f2a6815917b258e878621d25f604ae03a	185d7f5853ccf262f4dade342043d9de1d9eaa3d62fde74f9d2b3cbb0a193618	奚泥	ケイデイ
10213	3191d7c656b19b34cf592c9649b01ab8141c8b5e935217afb6bbe5d77c622559	8cf4db4e66d1abde793ba5cb396480c8e55e24895aac9a9f341c707c2a61d864	姚伷	ヨウチュウ
10214	869655cdf3c042f40078d73d0e240cea8ad545a7c48954614abe5e626f928188	274d6e3b8a9a5b673aa32b161d104d92d18df3699b46c1adf20a3813b54bebfb	姜叙	キョウジョ
10215	75aa2dc4f67b5b9740a8d26d615d8e7ea5748e51ab86783874abfbb8e3d385d0	3504f1386c428383a5bea35bec41633c14dcac2e7195e52322f6e6cdd9540c58	姜維	キョウイ
10216	dd31b324eef5b2867df6179699c3e9d6e875ee5da0368718ad47c0be3e7f3725	d2bbe30f6f25aeebea6407125a724898e59f34f37e054f39ca5b8a95118c3aa5	婁圭	ロウケイ
10217	a99dc194a6f3fdcf6adec13c4c1cc19d64be866c16108164858cda97f4467c23	a9766bb23e539bee3e246f16d681303fd260c0f19a5c6c45ba2c018f523558e7	媯覽	キラン
10218	c96ce9c88e3c2285a06ba45c5007a387befb4d035851083e52db981802f294fc	cee438c45e2b25eabc2ec879d59d997a1b2f38d0a25dbd08073c1d7e6645029a	孔伷	コウチュウ
10219	33d006dc41d690b101a024fe98c4e9e0f27c96569ecf6311e11c25917bb03519	11c706a1041826b435f08f883819551cecff41090615987bec1cc1219377dddc	孔融	コウユウ
10220	1d49be6ed2ed4e888dd36a87bed1465ca2555dde02768765c38a1a5af9221d2a	5f8ac4fc9f529b77525dcb5776ecef292d2bd50c65e96f61417cccfdd6ea7441	孟優	モウユウ
10221	3df2755850158fa21943f65dd689f7cd7bb701ba27f32ca075ca66e660c37eec	b523937bf9573be6653b3a14cb2fac70e71a2c9d3099b6978c1f1a76e2ca074b	孟光	モウコウ
10222	fb531b4a62508ff272349dfe8623c432c76784b0ee4085698da06d7890bd7cfa	0b2332f48c4e0b754b6d75e0935f212fac025ab592e1ed852e085cd0b390fb3b	孟宗	モウソウ
10223	c78069609ee2ed4cf17d5ffa9f2d1a5cb2164e67d02ea08a29a7c59193c69837	1dc2e68f12ce09d7156fca2db83581b15eec9bb9ceb18004a82d5d4b312f7365	孟建	モウケン
10224	55c9c02cf64d3597c7ab1efe4f17b2e3c7fb9d14dbd9a7ba94acf3c7916286a0	ec7b83665b28b4d9e06583b1d1081f1774e573890a69f30148b1741ab100dc8a	孟獲	モウカク
10225	8e6ece8e34e317d4d12b07d8866c44ddbcac713b163444778576a82cafccfb4e	df8f44dadd3c3cf1eea371600a91972c5c77ee0be5baf49a01cc24dee3adc407	孟達	モウタツ
10226	e02f211bfd553848d1decb798604f444ac081e252170c2bc9a82e1425849b3b2	cfced4ae877c467a9d9dcad90dd4e39f4a69f6f3f301e63a6c5de518f0687ad7	季雍	キヨウ
10227	2d93cbaaa96be02d4015a9b024eadfdf8480c8445a4a18fc74d329e0fa654253	30ca4d697ad99409cc038318e652e0e09af1795abf20ed790c252661e3a701eb	孫乾	ソンケン
10228	bf50568e9dd2d17c02fe56f80ef7b9199bc677888df3fe51c1d1ed0f9250f3c6	67800664cb86d7496127d8d44bc7957331583458ecc9e846507aa99368d96d66	孫亮	ソンリョウ
10229	ba9833ff5faaf0214300645adfa700df49d7edc44f6fbe3b7898ecbda308b453	461cf3af07583cd9751361703b61bbf883050c55a8bddf3b762baba5e982f88f	孫仲	ソンチュウ
10230	cf732705c991981c3de8763a41c16d3f6df529721a89e2a0680d2368193694d4	46e9e2d3f56a14db58a7ee16acbc6c9c4b35d04dbe5408fcd1de889f3056ca11	孫休	ソンキュウ
10231	7911dc71ac7e68ba2ba32587376c9aa38e6bdc196135ea8015367715edd7014b	b9a0b5159155d02383d41720ad0e77f7b55fce4e2d84a501dd04b59203c8e60a	孫冀	ソンキ
10232	47ab39cfe06868a80fdebdc4227863afe99a5f93f7c58da0528e1eaf833f28ec	65a6481ca9ce318981826267064a1ab2e0f5ce3346f403570a7b901fd4813d28	孫匡	ソンキョウ
10233	e7405b52fc6712eede24b31a367c8487296daaf27430332b99cf6edf9b4ea8bc	10315097e758e055eb6b43c88b76063b30a85e5c912a06d267a0299930ecdd6b	孫和	ソンカ
10234	bd640400d940104cfc47ec72288d68ff2408e61c6f6ab4e73c7dd404446427c5	c277fabbcb8aea7e9bcd69251c125dafb80fec03d752664c53ad50e60931e379	孫堅	ソンケン
10235	75dc512145507f26263a0e05f9dacb9af8cb88daa25ccfeb9d306c8f3f05909b	217841e34acddc9f4a0a8bf0bbc57d8d1809cca4e807c5dbd779a9fdb7975ba1	孫壱	ソンイツ
10236	e4f0d7acd65e08bd562b8210df252fd551c0d7db07751ca126f397b54e527f9b	2e2a17e19bcb23aea95de72ae2c5ac5e511e04d9d890cd87bc0b84abc64a5c71	孫奐	ソンカン
10237	bf5baa1d0e3e7ce953993bdb2f7afa9009154a2a31897c26eafca4ba69c6074b	c7f7ca45573fd5b52533545e56194d587c7360e238f57cb58582d2c115954697	孫奮	ソンフン
10238	c4a4d55e196afa7171144381cb9a1a5d25a172643fd165f6a9378dc5fb97d3a7	6315844af87b46b8b6435848551eb3624e31fa9d3084e669738dd3d230cbe9d3	孫尚香	ソンショウコウ
10239	f0fba671db83f98118a823050983d1a0aeb80a49b9e55689128c408b7015bb7d	4365ef353691d80a0e3451e8473a1464166b66968023da332546183ce418b830	孫峻	ソンシュン
10240	a4a988364bf8de85128b1c3c52c4b9c3c7101348e9e8c2f8f470c6f01318ddde	c78048a98253ece077bf9a462843cba6c0b0dece65427535b257082ab70d44e4	孫弘	ソンコウ
10241	6c26d512146f1c8c3a769ededc1902b2651a297718b3b616a0b7e1b9ca3c651f	07770477ca46973eccee2878038c2d3f6042218836670e975f8f3393e84d69d6	孫慮	ソンリョ
10242	9a54de62da79f6b8ec1d77546e7d87592b9fcb76ec12e9afd45dfc10b63a0a17	0cea0f2329ae2585cc74c743d5a10fd8d354d0c72deabd9fe276390bc8008708	孫晧	ソンコウ
10243	786cc9ddfa7a9f7b08bbc02d0466ba21f7ead4b10ba67d75a3b7c6b3c4d4e3de	8bf4732c24af7859b9df892768952a80cfa8c63b8dc7d35c956abf09f2b20f34	孫朗	ソンロウ
10244	96a2b52c51b19ac08a43b9b8217ccdb31847becee5a2f339b8c4edcae53906cd	b8903d57532d8b00dd159a14543ae59cc4330b96678518a9531d7c6b162bdca3	孫松	ソンショウ
10245	f05142328673483217e82752458d3337761001927027952f27a61cf9774f0e2e	f1ba8c5884d39597c459d3d68d5641f40ad8ae53ffcae9c0b3b50bae85be05c5	孫桓	ソンカン
10246	3529bcc8345fd37af11c17f715c22ddbfcc0019817cea57176d8a74288a90f1f	0cb9c16672b357780fab6859268ed5625cbdc989f7c4ff489f211fd9a2f94ac3	孫権	ソンケン
10247	71346d0d727dfce79c5eda40258138c8579f798eaa068853759c06e9597b4d32	14026e1ca277c275b5208a36b0d1d16ebf36ae09a64dd3220630f354ee5f005c	孫歆	ソンキン
10248	f55f257d7a88c480d238dabd54b777809c39c43161d5df30d165ef42001e0c8e	92b73c2dcf1da8f8895697f178f64723a6dc5a2d2e744e254f4f6eb94acfee42	孫氏	ソンシ
10249	f5cefcaff2f5ef53eaa416b196b1845144ae412d4957da4d73cbdbcba94ec271	1fc0e478261319aad645d6151a360204edf56fe93edbcf7d71c4c135b4a0c8de	孫河	ソンカ
10250	ff52cbb871b37b6fc7a18e5e85abbf824b50da146956a459415ac8c367926c1c	68f15118ee8a18247d5a2c776b0c4ba49fe515ae6cedc1d438386a7ec7a505e2	孫瑜	ソンユ
10251	b0492ae976b4f03560b5054497012953cc31d7fe9680bf86acfe06653ccbaf51	99b56ca74415917720b56a17e8a7fca64ce849f14012ffd83e9b6216f8fb05f4	孫異	ソンイ
10252	d678b5819eefec239844b540800af0b217798a92180e0ab419aa663bb68025f7	a0a8b2a133f0a5966ff1b271e9152d71ce2867689f5f59c2b629900c29bfff0f	孫登	ソントウ
10253	427133b28779b20485d283da8b0d00b556fb6b0200cf77b4d69d86b8ecd53050	40a7d58aa857372b79c263e3a0adcd132f18f2cb6ee85a23d890c02cee262ed2	孫皎	ソンコウ
10254	bfa5b1efe1d4f55168c835accb7dc970973498b366c4f03a65339e349071701d	e9a80da10877ff07de66471853a6c41acc292c60ac9a918ac683982a79bac961	孫礼	ソンレイ
10255	6d8fa1a2c333f2aa041da5bf53f658abe7fae782683c9b00abde6cac904638ae	738141a9dfa2049291827d4c206d8740391cec93998ebb23998c2e1a68c950e0	孫秀	ソンシュウ
10256	734f2e23a09c894c6eae6d9bcdf2de064fb9f0a74ef8fc9b1ef3b0af57fb2ab4	9d12041d592411cd55023b6328df05af3637af7a611922cb674daaea565fb452	孫策	ソンサク
10257	db80e72b91d214f98ab4ff44363283a7c846d478323c356054660d54a4647a86	a378a72603433588a4c329467de28deda10cae46a9230d2d75a8705f806fa755	孫綝	ソンチン
10258	4d75995282f7ec5c7363762b17a997e74ac12750d55c6a5f657845b3128e1ae9	00f4199c0174ce222b26df9b0ac3980e440ceff5d27fd52928b9769669889da4	孫翊	ソンヨク
10259	63c1c424636cd7a1614ce58ac864ea4d517030a3ee625e7939e5fe3bc05a79ba	254c2fdad0b4a989c54292183d5b4ecaa069f32ddec04aa8d6205b30d206bc16	孫覇	ソンハ
10260	bc564ea6d16425f3c1edea73df15b12d173d94df85973eddc7b6a24fae582c09	190df8068154f5028e763b35989eb68b0a280204c0a3698250ed96641bc4015e	孫観	ソンカン
10261	273532acd3eb7fc9c3c4247a077c08571dc4befbf2ab7496ea9211d8dc8dd0cf	e319520d89a9cdd29d175a845d37694f37b620a405aa6edccb648b28a10d75a2	孫賁	ソンフン
10262	2773afb4d563891543e877a664963fddb1f412f48636de21bd38050a833e3766	da65e4dceb45f9d8c1cff0d80382904aaa30b1961811eb70afb3411f50746371	孫資	ソンシ
10263	4280e9c0151feb406f043e87ee2d5f8397d88a4fa170cbc08793c21bb9836eab	2d3058e3c61a7a706dd84a333ea2ccca10d46ae0613fa964f97133086768f67f	孫輔	ソンホ
10264	6faa3312f05cc086847fda9a489042b3fe4daa4721949b7a847a2fa4bb157837	96ed28d88d9cfe3c82cf06aab61590d828770260439d83f9ae42bf335358b2ca	孫邵	ソンショウ
10265	f288a82a14877b152346393ea71e4641a63cbf2c4b5ed5daa9fec305acf48abe	e7f59efa574842727b8f31d81fc0b2057464d09a4dcd6f447bfe5f8ffcbfa266	孫震	ソンシン
10266	dfc221dda8ee72c9c836061f79309b5cc1cab6ff881978bd29c34f273021addc	aec3dd3d23f4ff283f279d54a1c052008617b3804cc3e909e528f73ba6d57d76	孫静	ソンセイ
10267	299bd3d1ad00cb17e4777be01b2fcea23a52cafb4dbec3e949e962f3e4ee0b7d	028f31cb6c8e399d4357808efe9c8afc160e67b3d6e2fda144c398237814c7e9	孫韶	ソンショウ
10268	afdbcf04bf3b7a6f630b39bb32db467b1fa24cf5506db000fdc90c7df25f3e1e	5060469f91430391076b9d86378f704ac79fc2bdbc9ea945cd6148d48a0115c6	孫魯班	ソンロハン
10269	6038470074c0fd25b9bdf7e160b9899c6e713a88825d7675a55c74e4833c7cc9	5f83a4da6512491ba12675875ea8c8c568072499a62ec44337cd94944e4fa2de	孫魯育	ソンロイク
10270	a89d27dd9c043afdaf11a994376c8420353573b8187e7d0511c4770b09e8013f	abf3760d82236fa8e4aa54d62f9ad6cb4fc8decd508e6b895f4fa63948ea04d6	宋忠	ソウチュウ
10271	70256669f93335318bebe67296ba40d929da201f0d91f3a1b79d13a1fc5b9837	5eb1aba14b2d2e871dd8e86e3e9eab4acbf49f67c7223dbc181af276b7533856	宋憲	ソウケン
10272	2690d405425b86a202d5c07044573bb16e9b2e9481151b5193c9a5596d4b2ff5	5eb54b2edee8f4b86010ba51d10eda3a9fe45464d93f9f9e170b8203a0be6ae1	宋謙	ソウケン
10273	92d7848d5a92e6d0feab85edea94c5ec72f2c098d0c296f7eef05c3f5024560e	b9c70ba9b76f648e3f9fa99e69fafb69e96ef7013aa0299d563fa66ece54ba4b	宗預	ソウヨ
10274	3e083daadb442f8f967b4dbcb51ae9debce8a711a4375b1cf14ca47798fd6c66	fa7c8b12d95946f6420fddad4a2507f69857d18cbeaee77165d94d2daaa46201	審栄	シンエイ
10275	b44e3b2914b2f5bd1abc9a575f1a088395f27fcf36957a64f0f18df25b4c61b0	efd4f3fbce3c4121e945602716d635814e18886a7e772aae11dc92fa6a1a04d6	審配	シンパイ
10276	aff2e8e6c0ad609525c1a8388df0476443c4706a2496fcc425fec94a956e0227	05dc8e09c941eb5e12c2fcb208d84e147f4eed18b7eb5ef975f44a0d3ef73c82	射堅	シャケン
10277	bacd04fc499a2ea6c4aa6abad9624b70843c02a9150e9a3c7c1c3ff95320bdd2	936eaeb17a43d1ed02de98c36a21ff78cee2778d051c0915789fffa0a3df54d9	射援	シャエン
10278	7019c55919f067be0670728187135fc8f9355a0207fa03cbc9fd77b60469e6eb	b29a10ad3f11c90d0449bb7c596320f38790161343814d30aea74b6771958e51	小喬	ショウキョウ
10279	8d251d5bbd54a46f52a9001b7ce8118fec54bdcfbccb97c8ce5410f2cce95b3f	f2b0c0d418dddbb08f65dbedad4161bd4fb95454d72438c1f77856f5ca072298	尤突	ユウトツ
